Country	iso3c	ID	Caption	Provider	Artist	ArtistExtra	ArtistURL	Artist2ndURL	ArtistHTML	License	LicenseURL	InfoURL	FileURL	iso2c	folder	ImageName	OriginURL	Previous effort to make Attribution
United Arab Emirates	ARE	2	A desalination plant in UAE discharges highly salinated water into the Arabian Gulf disrupting sea life.	Wikimedia	Octal	NA	NA	NA	Octal	CC BY 2.0	https://creativecommons.org/licenses/by/2.0	https://commons.wikimedia.org/wiki/File:Desalination_plant_RAK.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/Desalination_plant_RAK.jpg/640px-Desalination_plant_RAK.jpg	AE	c/c1/	Desalination_plant_RAK.jpg	NA	Octal, <a href='https://commons.wikimedia.org/wiki/File:Desalination_plant_RAK.jpg'>Desalination_plant_RAK.jpg</a>; <a href='https://creativecommons.org/licenses/by/2.0'>CC BY 2.0</a>, via Wikimedia Commons
United Arab Emirates	ARE	3	Women’s rights in the UAE are improving, passing domestic laws and reforms in 2020 to give greater protection, rights and empowerment to women, but businesswoman like Managing Director Raja Al Gurg of the Easa Saleh Al Gurg Group are still too few.	Wikimedia	Omar Al Gurg	NA	NA	NA	Omar Al Gurg	CC BY-SA 3.0	https://creativecommons.org/licenses/by-sa/3.0	https://commons.wikimedia.org/wiki/File:Dr._Raja_Al_Gurg.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/7/7b/Dr._Raja_Al_Gurg.jpg/640px-Dr._Raja_Al_Gurg.jpg	AE	7/7b/	Dr._Raja_Al_Gurg.jpg	NA	Omar Al Gurg, <a href='https://commons.wikimedia.org/wiki/File:Dr._Raja_Al_Gurg.jpg'>Dr._Raja_Al_Gurg.jpg</a>; <a href='https://creativecommons.org/licenses/by-sa/3.0'>CC BY-SA 3.0</a>, via Wikimedia Commons
United Kingdom	GBR	1	Air pollution in the UK is the  single biggest environmental threat to its citizen's health.	Wikimedia	Mike Quinn		https://www.geograph.org.uk/profile/12735	NA	<a rel='nofollow' class='external text' href='https://www.geograph.org.uk/profile/12735'>Mike Quinn</a>	CC BY-SA 2.0	https://creativecommons.org/licenses/by-sa/2.0	https://commons.wikimedia.org/wiki/File:LB_of_Camden_Air_Pollution_Monitoring_Station%2C_Shaftesbury_Avenue%2C_WC2_-_geograph.org.uk_-_1295381.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/LB_of_Camden_Air_Pollution_Monitoring_Station%2C_Shaftesbury_Avenue%2C_WC2_-_geograph.org.uk_-_1295381.jpg/640px-LB_of_Camden_Air_Pollution_Monitoring_Station%2C_Shaftesbury_Avenue%2C_WC2_-_geograph.org.uk_-_1295381.jpg	GB	9/9a/	LB_of_Camden_Air_Pollution_Monitoring_Station%2C_Shaftesbury_Avenue%2C_WC2_-_geograph.org.uk_-_1295381.jpg	NA	<a rel='nofollow' class='external text' href='https://www.geograph.org.uk/profile/12735'>Mike Quinn</a>, <a href='https://commons.wikimedia.org/wiki/File:LB_of_Camden_Air_Pollution_Monitoring_Station%2C_Shaftesbury_Avenue%2C_WC2_-_geograph.org.uk_-_1295381.jpg'>LB_of_Camden_Air_Pollution_Monitoring_Station%2C_Shaftesbury_Avenue%2C_WC2_-_geograph.org.uk_-_1295381.jpg</a>; <a href='https://creativecommons.org/licenses/by-sa/2.0'>CC BY-SA 2.0</a>, via Wikimedia Commons
United Kingdom	GBR	2	Drinking water in the UK has been deteriorating in quality over the last 60 years. A major cause of this is nitrates from agriculture.	Wikimedia	Glyn Baker		https://www.geograph.org.uk/profile/1601	NA	<a rel='nofollow' class='external text' href='https://www.geograph.org.uk/profile/1601'>Glyn Baker</a>	CC BY-SA 2.0	https://creativecommons.org/licenses/by-sa/2.0	https://commons.wikimedia.org/wiki/File:Watering_in_Wennington_-_geograph.org.uk_-_49350.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Watering_in_Wennington_-_geograph.org.uk_-_49350.jpg/640px-Watering_in_Wennington_-_geograph.org.uk_-_49350.jpg	GB	4/4d/	Watering_in_Wennington_-_geograph.org.uk_-_49350.jpg	NA	<a rel='nofollow' class='external text' href='https://www.geograph.org.uk/profile/1601'>Glyn Baker</a>, <a href='https://commons.wikimedia.org/wiki/File:Watering_in_Wennington_-_geograph.org.uk_-_49350.jpg'>Watering_in_Wennington_-_geograph.org.uk_-_49350.jpg</a>; <a href='https://creativecommons.org/licenses/by-sa/2.0'>CC BY-SA 2.0</a>, via Wikimedia Commons
United Kingdom	GBR	3	Unsustainable population will continue to put pressure on UK housing, transportation infrastructure, schools and other social services.	Wikimedia	Andy F		//commons.wikimedia.org/wiki/User:Andy_F	NA	<a href='//commons.wikimedia.org/wiki/User:Andy_F' title='User:Andy F'>Andy F</a>	CC BY 3.0	https://creativecommons.org/licenses/by/3.0	https://commons.wikimedia.org/wiki/File:ElyRailwayStationUK-CrowdedPlatform.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/0/06/ElyRailwayStationUK-CrowdedPlatform.jpg/640px-ElyRailwayStationUK-CrowdedPlatform.jpg	GB	0/06/	ElyRailwayStationUK-CrowdedPlatform.jpg	NA	<a href='//commons.wikimedia.org/wiki/User:Andy_F' title='User:Andy F'>Andy F</a>, <a href='https://commons.wikimedia.org/wiki/File:ElyRailwayStationUK-CrowdedPlatform.jpg'>ElyRailwayStationUK-CrowdedPlatform.jpg</a>; <a href='https://creativecommons.org/licenses/by/3.0'>CC BY 3.0</a>, via Wikimedia Commons
Uruguay	URY	2	In Uruguay, cattle outnumber people 5 to 1.	Wikimedia	Delterruno		NA	NA	<a href='//commons.wikimedia.org/w/index.php?title=User:Delterruno&amp;action=edit&amp;redlink=1' class='new' title='User:Delterruno (page does not exist)'>Delterruno</a>	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	https://commons.wikimedia.org/wiki/File:Free-range_cows_in_grass.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/0/05/Free-range_cows_in_grass.jpg/640px-Free-range_cows_in_grass.jpg	UY	0/05/	Free-range_cows_in_grass.jpg	NA	<a href='//commons.wikimedia.org/w/index.php?title=User:Delterruno&amp;action=edit&amp;redlink=1' class='new' title='User:Delterruno (page does not exist)'>Delterruno</a>, <a href='https://commons.wikimedia.org/wiki/File:Free-range_cows_in_grass.jpg'>Free-range_cows_in_grass.jpg</a>; <a href='https://creativecommons.org/licenses/by-sa/4.0'>CC BY-SA 4.0</a>, via Wikimedia Commons
Uruguay	URY	3	Uruguay scores high on the UN’s human development indicators however gender equality gaps. The International Women’s March in Montevideo.	Wikimedia	MediaRed		https://www.flickr.com/people/152774653@N06	NA	<a rel='nofollow' class='external text' href='https://www.flickr.com/people/152774653@N06'>MediaRed</a>	CC BY-SA 2.0	https://creativecommons.org/licenses/by-sa/2.0	https://commons.wikimedia.org/wiki/File:International_women%27s_strike%2C_Montevideo%2C_2018_%28cropped%29.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/International_women%27s_strike%2C_Montevideo%2C_2018_%28cropped%29.jpg/640px-International_women%27s_strike%2C_Montevideo%2C_2018_%28cropped%29.jpg	UY	b/b0/	International_women%27s_strike%2C_Montevideo%2C_2018_%28cropped%29.jpg	NA	<a rel='nofollow' class='external text' href='https://www.flickr.com/people/152774653@N06'>MediaRed</a>, <a href='https://commons.wikimedia.org/wiki/File:International_women%27s_strike%2C_Montevideo%2C_2018_%28cropped%29.jpg'>International_women%27s_strike%2C_Montevideo%2C_2018_%28cropped%29.jpg</a>; <a href='https://creativecommons.org/licenses/by-sa/2.0'>CC BY-SA 2.0</a>, via Wikimedia Commons
United States	USA	1	The rising population in the US is raising demand for infrastructure like housing, roads, water and sewer, schools, and for food.	Wikimedia	Becker1999	from Grove City, OH	https://www.flickr.com/people/21426642@N07	NA	<a rel='nofollow' class='external text' href='https://www.flickr.com/people/21426642@N07'>Becker1999</a> from Grove City, OH	CC BY 2.0	https://creativecommons.org/licenses/by/2.0	https://commons.wikimedia.org/wiki/File:Columbus_Housing_for_all_%2806.30.21%29_IMG_9194_%2851324683689%29.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/6/63/Columbus_Housing_for_all_%2806.30.21%29_IMG_9194_%2851324683689%29.jpg/640px-Columbus_Housing_for_all_%2806.30.21%29_IMG_9194_%2851324683689%29.jpg	US	6/63/	Columbus_Housing_for_all_%2806.30.21%29_IMG_9194_%2851324683689%29.jpg	NA	<a rel='nofollow' class='external text' href='https://www.flickr.com/people/21426642@N07'>Becker1999</a> from Grove City, OH, <a href='https://commons.wikimedia.org/wiki/File:Columbus_Housing_for_all_%2806.30.21%29_IMG_9194_%2851324683689%29.jpg'>Columbus_Housing_for_all_%2806.30.21%29_IMG_9194_%2851324683689%29.jpg</a>; <a href='https://creativecommons.org/licenses/by/2.0'>CC BY 2.0</a>, via Wikimedia Commons
United States	USA	2	The IUCN ranks the United States as one of the worst offenders of global biodiversity loss from its continued growth and sprawl.	Wikimedia	Wjmummert		https://en.wikipedia.org/wiki/User:Wjmummert	https://en.wikipedia.org/wiki/User_talk:Wjmummert#top	<a href='https://en.wikipedia.org/wiki/User:Wjmummert' class='extiw' title='en:User:Wjmummert'>Wjmummert</a> <i>(<a href='https://en.wikipedia.org/wiki/User_talk:Wjmummert#top' class='extiw' title='en:User talk:Wjmummert'><b>KA-BOOOOM!!!!</b></a>)</i> 21:36, 28 August 2008 (UTC)	Public domain		https://commons.wikimedia.org/wiki/File:Chicagoland_air.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/f/f7/Chicagoland_air.jpg/640px-Chicagoland_air.jpg	US	f/f7/	Chicagoland_air.jpg	NA	<a href='https://en.wikipedia.org/wiki/User:Wjmummert' class='extiw' title='en:User:Wjmummert'>Wjmummert</a> <i>(<a href='https://en.wikipedia.org/wiki/User_talk:Wjmummert#top' class='extiw' title='en:User talk:Wjmummert'><b>KA-BOOOOM!!!!</b></a>)</i> 21:36, 28 August 2008 (UTC), <a href='https://commons.wikimedia.org/wiki/File:Chicagoland_air.jpg'>Chicagoland_air.jpg</a>; <a href=''>Public domain</a>, via Wikimedia Commons
United States	USA	3	The US is the largest annual immigrant destination in the world with an average of over one million immigrants settling in the country annually.	Wikimedia	Craig Nagy	from Vancouver, Canada	https://www.flickr.com/people/89075592@N00	NA	<a rel='nofollow' class='external text' href='https://www.flickr.com/people/89075592@N00'>Craig Nagy</a> from Vancouver, Canada	CC BY-SA 2.0	https://creativecommons.org/licenses/by-sa/2.0	https://commons.wikimedia.org/wiki/File:Welcome_to_the_United_States_sign_at_the_Peace_Arch.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Welcome_to_the_United_States_sign_at_the_Peace_Arch.jpg/640px-Welcome_to_the_United_States_sign_at_the_Peace_Arch.jpg	US	5/53/	Welcome_to_the_United_States_sign_at_the_Peace_Arch.jpg	NA	<a rel='nofollow' class='external text' href='https://www.flickr.com/people/89075592@N00'>Craig Nagy</a> from Vancouver, Canada, <a href='https://commons.wikimedia.org/wiki/File:Welcome_to_the_United_States_sign_at_the_Peace_Arch.jpg'>Welcome_to_the_United_States_sign_at_the_Peace_Arch.jpg</a>; <a href='https://creativecommons.org/licenses/by-sa/2.0'>CC BY-SA 2.0</a>, via Wikimedia Commons
Uzbekistan	UZB	1	Uzbekistan’s president has made increasing the role and status of women in society a priority.	Wikimedia	Steve Evans	from Citizen of the World	https://www.flickr.com/people/64749744@N00	NA	<a rel='nofollow' class='external text' href='https://www.flickr.com/people/64749744@N00'>Steve Evans</a> from Citizen of the World	CC BY 2.0	https://creativecommons.org/licenses/by/2.0	https://commons.wikimedia.org/wiki/File:Uzbekistan_%2863452581%29.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Uzbekistan_%2863452581%29.jpg/640px-Uzbekistan_%2863452581%29.jpg	UZ	0/00/	Uzbekistan_%2863452581%29.jpg	NA	<a rel='nofollow' class='external text' href='https://www.flickr.com/people/64749744@N00'>Steve Evans</a> from Citizen of the World, <a href='https://commons.wikimedia.org/wiki/File:Uzbekistan_%2863452581%29.jpg'>Uzbekistan_%2863452581%29.jpg</a>; <a href='https://creativecommons.org/licenses/by/2.0'>CC BY 2.0</a>, via Wikimedia Commons
Uzbekistan	UZB	2	Intense agriculture practices around grains and cotton have led to heavy use of pesticides and fertilizers.	Wikimedia	Shuhrataxmedov		//commons.wikimedia.org/wiki/User:Shuhrataxmedov	NA	<a href='//commons.wikimedia.org/wiki/User:Shuhrataxmedov' title='User:Shuhrataxmedov'>Shuhrataxmedov</a>	CC BY-SA 3.0	https://creativecommons.org/licenses/by-sa/3.0	https://commons.wikimedia.org/wiki/File:Cotton_field_%28Tashkent_region%2C_Uzbekistan%29-02.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/e/ee/Cotton_field_%28Tashkent_region%2C_Uzbekistan%29-02.jpg/640px-Cotton_field_%28Tashkent_region%2C_Uzbekistan%29-02.jpg	UZ	e/ee/	Cotton_field_%28Tashkent_region%2C_Uzbekistan%29-02.jpg	NA	<a href='//commons.wikimedia.org/wiki/User:Shuhrataxmedov' title='User:Shuhrataxmedov'>Shuhrataxmedov</a>, <a href='https://commons.wikimedia.org/wiki/File:Cotton_field_%28Tashkent_region%2C_Uzbekistan%29-02.jpg'>Cotton_field_%28Tashkent_region%2C_Uzbekistan%29-02.jpg</a>; <a href='https://creativecommons.org/licenses/by-sa/3.0'>CC BY-SA 3.0</a>, via Wikimedia Commons
Uzbekistan	UZB	3	Tashkent, Uzbekistan.	Wikimedia	Adam Harangozó		//commons.wikimedia.org/wiki/User:Adam_Harangoz%C3%B3	NA	<a href='//commons.wikimedia.org/wiki/User:Adam_Harangoz%C3%B3' title='User:Adam Harangozó'>Adam Harangozó</a>	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	https://commons.wikimedia.org/wiki/File:View_from_Hotel_Uzbekistan_in_Tashkent.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/View_from_Hotel_Uzbekistan_in_Tashkent.jpg/640px-View_from_Hotel_Uzbekistan_in_Tashkent.jpg	UZ	9/99/	View_from_Hotel_Uzbekistan_in_Tashkent.jpg	NA	<a href='//commons.wikimedia.org/wiki/User:Adam_Harangoz%C3%B3' title='User:Adam Harangozó'>Adam Harangozó</a>, <a href='https://commons.wikimedia.org/wiki/File:View_from_Hotel_Uzbekistan_in_Tashkent.jpg'>View_from_Hotel_Uzbekistan_in_Tashkent.jpg</a>; <a href='https://creativecommons.org/licenses/by-sa/4.0'>CC BY-SA 4.0</a>, via Wikimedia Commons
Venezuela	VEN	1	Pollution in Venzuela’s Maracaibo Lake, the biggest lake of South America.	Wikimedia	Wilfredor		//commons.wikimedia.org/wiki/User:Wilfredor	NA	<a href='//commons.wikimedia.org/wiki/User:Wilfredor' title='User:Wilfredor'>Wilfredor</a>	CC BY-SA 3.0	https://creativecommons.org/licenses/by-sa/3.0	https://commons.wikimedia.org/wiki/File:Pollution_in_Maracaibo_lake.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/Pollution_in_Maracaibo_lake.jpg/640px-Pollution_in_Maracaibo_lake.jpg	VE	3/3a/	Pollution_in_Maracaibo_lake.jpg	NA	<a href='//commons.wikimedia.org/wiki/User:Wilfredor' title='User:Wilfredor'>Wilfredor</a>, <a href='https://commons.wikimedia.org/wiki/File:Pollution_in_Maracaibo_lake.jpg'>Pollution_in_Maracaibo_lake.jpg</a>; <a href='https://creativecommons.org/licenses/by-sa/3.0'>CC BY-SA 3.0</a>, via Wikimedia Commons
Venezuela	VEN	2	Slums of Caracas.	Wikimedia	Wilfredor		//commons.wikimedia.org/wiki/User:Wilfredor	NA	<a href='//commons.wikimedia.org/wiki/User:Wilfredor' title='User:Wilfredor'>Wilfredor</a>	CC0	http://creativecommons.org/publicdomain/zero/1.0/deed.en	https://commons.wikimedia.org/wiki/File:Slums_in_Caracas%2C_Venezuela.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/Slums_in_Caracas%2C_Venezuela.jpg/640px-Slums_in_Caracas%2C_Venezuela.jpg	VE	b/ba/	Slums_in_Caracas%2C_Venezuela.jpg	NA	<a href='//commons.wikimedia.org/wiki/User:Wilfredor' title='User:Wilfredor'>Wilfredor</a>, <a href='https://commons.wikimedia.org/wiki/File:Slums_in_Caracas%2C_Venezuela.jpg'>Slums_in_Caracas%2C_Venezuela.jpg</a>; <a href='http://creativecommons.org/publicdomain/zero/1.0/deed.en'>CC0</a>, via Wikimedia Commons
Venezuela	VEN	3	The International Union for the Conservation of Nature (IUCN) has classified Venezuela’s Brown Spider Monkey as critically endangered.	Wikimedia	http://www.birdphotos.com	Fir0002	//commons.wikimedia.org/wiki/User:Tomfriedel	//commons.wikimedia.org/wiki/User:Fir0002	<a href='//commons.wikimedia.org/wiki/User:Tomfriedel' title='User:Tomfriedel'>http://www.birdphotos.com</a> edit by <a href='//commons.wikimedia.org/wiki/User:Fir0002' title='User:Fir0002'>Fir0002</a>	CC BY-SA 3.0	https://creativecommons.org/licenses/by-sa/3.0	https://commons.wikimedia.org/wiki/File:BrownSpiderMonkey_%28edit2%29.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/BrownSpiderMonkey_%28edit2%29.jpg/534px-BrownSpiderMonkey_%28edit2%29.jpg	VE	d/dc/	BrownSpiderMonkey_%28edit2%29.jpg	NA	<a href='//commons.wikimedia.org/wiki/User:Tomfriedel' title='User:Tomfriedel'>http://www.birdphotos.com</a> edit by <a href='//commons.wikimedia.org/wiki/User:Fir0002' title='User:Fir0002'>Fir0002</a>, <a href='https://commons.wikimedia.org/wiki/File:BrownSpiderMonkey_%28edit2%29.jpg'>BrownSpiderMonkey_%28edit2%29.jpg</a>; <a href='https://creativecommons.org/licenses/by-sa/3.0'>CC BY-SA 3.0</a>, via Wikimedia Commons
Vietnam	VNM	1	Vietnam has been transitioned from a centrally planned, highly agrarian economy to a more industrial and market-based economy with significantly raised incomes.	Wikimedia	Андрей Бобровский		https://web.archive.org/web/20161102020113/http://www.panoramio.com/user/558771?with_photo_id=115617827	NA	<a rel='nofollow' class='external text' href='https://web.archive.org/web/20161102020113/http://www.panoramio.com/user/558771?with_photo_id=115617827'>Андрей Бобровский</a>	CC BY 3.0	https://creativecommons.org/licenses/by/3.0	https://commons.wikimedia.org/wiki/File:Vietnam_-_panoramio_%28233%29.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Vietnam_-_panoramio_%28233%29.jpg/640px-Vietnam_-_panoramio_%28233%29.jpg	VN	0/0d/	Vietnam_-_panoramio_%28233%29.jpg	NA	<a rel='nofollow' class='external text' href='https://web.archive.org/web/20161102020113/http://www.panoramio.com/user/558771?with_photo_id=115617827'>Андрей Бобровский</a>, <a href='https://commons.wikimedia.org/wiki/File:Vietnam_-_panoramio_%28233%29.jpg'>Vietnam_-_panoramio_%28233%29.jpg</a>; <a href='https://creativecommons.org/licenses/by/3.0'>CC BY 3.0</a>, via Wikimedia Commons
Vietnam	VNM	2	Logging and slash-and-burn agricultural practices contribute to deforestation.	Wikimedia	David McKelvey	from Brisbane, Australia	https://www.flickr.com/people/94735786@N00	NA	<a rel='nofollow' class='external text' href='https://www.flickr.com/people/94735786@N00'>David McKelvey</a> from Brisbane, Australia	CC BY 2.0	https://creativecommons.org/licenses/by/2.0	https://commons.wikimedia.org/wiki/File:Logging_Truck_on_the_road_to_Hue%2C_Vietnam_%287090631943%29.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/Logging_Truck_on_the_road_to_Hue%2C_Vietnam_%287090631943%29.jpg/640px-Logging_Truck_on_the_road_to_Hue%2C_Vietnam_%287090631943%29.jpg	VN	8/88/	Logging_Truck_on_the_road_to_Hue%2C_Vietnam_%287090631943%29.jpg	NA	<a rel='nofollow' class='external text' href='https://www.flickr.com/people/94735786@N00'>David McKelvey</a> from Brisbane, Australia, <a href='https://commons.wikimedia.org/wiki/File:Logging_Truck_on_the_road_to_Hue%2C_Vietnam_%287090631943%29.jpg'>Logging_Truck_on_the_road_to_Hue%2C_Vietnam_%287090631943%29.jpg</a>; <a href='https://creativecommons.org/licenses/by/2.0'>CC BY 2.0</a>, via Wikimedia Commons
Vietnam	VNM	3	Growing urban industrialization and population migration are rapidly degrading the environment in Hanoi and Ho Chi Minh City.	Wikimedia	Phan Minh Tuấn	NA	NA	NA	Phan Minh Tuấn	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	https://commons.wikimedia.org/wiki/File:K%C3%AAnh%2C_364_Th%C3%A1i_H%C3%A0%2C_H%C3%A0_N%E1%BB%99i_002.JPG	https://upload.wikimedia.org/wikipedia/commons/thumb/7/70/K%C3%AAnh%2C_364_Th%C3%A1i_H%C3%A0%2C_H%C3%A0_N%E1%BB%99i_002.JPG/640px-K%C3%AAnh%2C_364_Th%C3%A1i_H%C3%A0%2C_H%C3%A0_N%E1%BB%99i_002.JPG	VN	7/70/	K%C3%AAnh%2C_364_Th%C3%A1i_H%C3%A0%2C_H%C3%A0_N%E1%BB%99i_002.JPG	NA	Phan Minh Tuấn, <a href='https://commons.wikimedia.org/wiki/File:K%C3%AAnh%2C_364_Th%C3%A1i_H%C3%A0%2C_H%C3%A0_N%E1%BB%99i_002.JPG'>K%C3%AAnh%2C_364_Th%C3%A1i_H%C3%A0%2C_H%C3%A0_N%E1%BB%99i_002.JPG</a>; <a href='https://creativecommons.org/licenses/by-sa/4.0'>CC BY-SA 4.0</a>, via Wikimedia Commons
